DATE,Temp_max,Temp_min,Vent,PLV,EVA,APP
2011-08-25,22,36.0,21,0.0,8.71,0.0
2011-08-26,21,39.0,27,0.0,8.76,0.0
2011-08-27,25,35.0,34,0.0,8.21,0.0
2011-08-28,23,31.0,29,0.0,9.0,0.0
2011-08-29,21,31.0,29,0.0,8.83,0.0
2011-08-30,21,36.0,22,0.0,8.14,0.003
2011-08-31,21,35.0,21,0.0,8.35,0.0
2011-09-01,9,20.0,16,0.0,1.86,0.0019
2011-09-02,11,15.0,22,0.0,1.36,0.0
2011-09-03,4,16.0,29,2.0,1.56,0.0
2011-09-04,11,29.0,24,0.0,3.63,0.0
2011-09-05,15,23.0,34,2.8,3.6,0.0
2011-09-06,19,29.0,31,0.0,4.63,0.0
2011-09-07,24,36.0,26,0.0,8.01,0.0
2011-09-08,23,31.0,41,10.0,10.45,0.0
2011-09-09,22,33.0,24,8.0,7.2,0.0
2011-09-10,15,21.0,37,4.5,2.04,0.0007
2011-09-11,12,23.0,21,35.8000001907349,1.98,0.0014
2011-09-12,11,21.0,13,103.5,0.74,0.0005
2011-09-13,22,31.0,21,0.0,6.19,0.0
2011-09-14,21,33.0,24,12.5,5.98,0.0
2011-09-15,22,31.0,22,0.0,5.8,0.0
2011-09-16,21,32.0,27,0.0,5.63,0.0
2011-09-17,21,34.0,21,0.0,5.5,0.0
2011-09-18,21,33.0,24,0.0,7.2,0.0
2011-09-19,20,27.0,37,0.30000001192092896,8.73,0.0
2011-09-20,19,27.0,39,0.30000001192092896,5.15,0.0018
2011-09-21,20,29.0,26,0.0,4.8,0.0
2011-09-22,17,30.0,15,0.0,4.5,0.0016
2011-09-23,17,30.0,21,0.0,4.77,0.0
2011-09-24,18,29.0,24,0.8999999761581421,3.06,0.0011
2011-09-25,20,30.0,34,6.399999916553499,3.5,0.0
2011-09-26,19,28.0,21,5.0,3.12,0.0011
2011-09-27,21,29.0,29,22.80000019073486,4.75,0.0
2011-09-28,21,27.0,21,41.100000095367434,3.8,0.0013
2011-09-29,20,28.0,27,24.5,3.57,0.0
2011-09-30,18,29.0,16,3.0,3.6,0.0013
2011-10-01,9,20.0,13,50.0,2.04,0.002
2011-10-02,8,16.0,15,0.0,1.3,0.0011
2011-10-03,9,18.0,27,0.0,1.74,0.0
2011-10-04,12,27.0,26,0.0,3.85,0.0
2011-10-05,15,22.0,28,0.0,3.4,0.0
2011-10-06,14,30.0,26,0.0,4.5,0.0
2011-10-07,24,40.0,27,38.90000009536743,8.2,0.0
2011-10-08,22,29.0,39,103.00000002980232,9.87,0.0
2011-10-09,21,33.0,24,52.299999713897726,6.4,0.0023
2011-10-10,15,23.0,31,72.8,1.56,0.0005
2011-10-11,14,22.0,22,0.0,1.86,0.0013
2011-10-12,8,19.0,27,0.0,1.84,0.0013
2011-10-13,16,31.0,24,0.0,3.61,0.0
2011-10-14,20,27.0,31,55.199999809265165,3.55,0.0
2011-10-15,16,20.0,28,322.60000038146967,1.56,0.0005
2011-10-16,15,22.0,26,246.2,0.9,0.0003
2011-10-17,14,22.0,27,20.5,1.7,0.0006
2011-10-18,13,23.0,16,0.0,1.92,0.0007
2011-10-19,16,27.0,21,0.0,1.98,0.0
2011-10-20,14,28.0,21,90.5,2.25,0.0008
2011-10-21,16,24.0,15,39.900000143051145,2.04,0.0007
2011-10-22,14,24.0,27,0.0,1.98,0.0
2011-10-23,16,27.0,16,0.0,2.15,0.0
2011-10-24,16,27.0,29,0.0,2.25,0.0008
2011-10-25,17,27.0,24,3.4999999999999982,2.1,0.0
2011-10-26,15,24.0,24,9.199999952316281,2.52,0.0009
2011-10-27,15,27.0,21,0.0,2.04,0.0
2011-10-28,20,27.0,26,0.0,2.49,0.0009
2011-10-29,20,24.0,31,274.3999996185303,3.18,0.0
2011-10-30,15,21.0,34,1286.599998474121,1.26,0.0004
2011-10-31,16,24.0,22,1307.0,0.0,1.9876
2011-11-01,10,17.0,28,613.2999985218048,2.15,0.0
2011-11-02,5,18.0,16,182.0000007152558,1.44,0.0
2011-11-03,6,18.0,28,43.0,2.04,0.0
2011-11-04,15,22.0,29,0.0,4.03,0.0
2011-11-05,14,23.0,27,0.0,3.79,0.0
2011-11-06,18,29.0,29,8.9,3.5,0.0
2011-11-07,26,42.0,13,0.0,8.01,0.0
2011-11-08,20,30.0,22,0.0,9.25,0.0
2011-11-09,24,33.0,22,0.0,7.81,0.0
2011-11-10,18,29.0,29,6.90000009536743,2.95,0.0
2011-11-11,14,23.0,13,25.69999990463257,1.74,0.0112
2011-11-12,8,18.0,15,2.5,1.08,0.0008
2011-11-13,12,22.0,27,0.7,1.92,0.0013
2011-11-14,10,21.0,9,0.0,0.98,0.0187
2011-11-15,14,21.0,21,5.200000002980232,2.18,0.0015
2011-11-16,15,19.0,27,27.70000004768372,1.8,0.0012
2011-11-17,14,20.0,16,95.90000020265579,1.86,0.0013
2011-11-18,16,21.0,27,55.39999971389771,1.74,0.0212
2011-11-19,14,20.0,16,50.49999995231629,1.56,0.0011
2011-11-20,11,23.0,27,0.0,1.94,0.0013
2011-11-21,17,21.0,29,0.0,1.74,0.0012
2011-11-22,14,23.0,21,0.6,1.86,0.0013
2011-11-23,14,21.0,24,0.0,1.74,0.0012
2011-11-24,15,21.0,21,1.20000004768372,1.92,0.0013
2011-11-25,13,22.0,15,10.99999980926514,1.86,0.0013
2011-11-26,12,22.0,15,1.29999995231628,1.94,0.0013
2011-11-27,11,21.0,27,0.0,1.86,0.0013
2011-11-28,17,20.0,28,40.3,1.59,0.0011
2011-11-29,14,18.0,22,179.0,1.53,0.0011
2011-11-30,14,20.0,16,177.7999992370605,0.94,0.0007
2011-12-01,11,15.0,28,0.0,1.74,0.0018
2011-12-02,5,18.0,13,0.0,1.38,0.0012
2011-12-03,12,17.0,41,0.0,3.12,0.0
2011-12-04,14,23.0,24,0.0,3.55,0.0022
2011-12-05,12,26.0,27,0.0,3.92,0.0
2011-12-06,19,29.0,31,0.6000000089406969,4.63,0.0
2011-12-07,26,40.0,16,0.8999999761581421,8.37,0.0
2011-12-08,18,32.0,21,0.0,9.0,0.0
2011-12-09,24,33.0,24,8.2,6.43,0.0
2011-12-10,18,30.0,27,0.0,2.49,0.0009
2011-12-11,12,22.0,16,0.0,2.04,0.0014
2011-12-12,8,20.0,22,0.0,1.26,0.0009
2011-12-13,11,19.0,27,0.0,1.56,0.0
2011-12-14,9,20.0,16,0.0,1.38,0.001
2011-12-15,10,20.0,26,0.0,1.5,0.001
2011-12-16,11,20.0,24,12.300000011920929,1.74,0.0
2011-12-17,11,17.0,28,49.200000286102295,1.62,0.0011
2011-12-18,8,13.0,31,71.89999978542328,1.26,0.0009
2011-12-19,6,12.0,34,168.7000001430511,1.38,0.001
2011-12-20,8,15.0,26,206.40000114440923,0.6,0.0004
2011-12-21,10,16.0,37,112.40000038743017,0.48,0.0003
2011-12-22,11,17.0,24,8.400000023841859,0.92,0.0006
2011-12-23,10,17.0,26,0.0,1.04,0.0007
2011-12-24,11,19.0,35,3.5,1.14,0.0008
2011-12-25,11,16.0,35,15.00000023841862,1.04,0.0007
2011-12-26,10,15.0,26,125.7,0.84,0.0006
2011-12-27,9,14.0,26,283.49999980926515,0.56,0.0011
2011-12-28,7,15.0,15,275.9000007629395,0.22,0.0302
2011-12-29,5,16.0,21,48.0,0.56,0.0004
2011-12-30,11,15.0,44,95.40000004768372,0.92,0.0006
2011-12-31,12,15.0,44,73.3,0.56,0.0004
2012-01-01,12,17.0,24,39.69999995231628,0.24,0.0802
2012-01-02,8,14.0,24,11.39999997615814,0.54,0.0004
2012-01-03,8,18.0,22,16.5,1.54,0.0012
2012-01-04,10,25.0,15,8.20000004768372,2.44,0.0056
2012-01-05,14,23.0,26,6.899999976158142,3.35,0.0
2012-01-06,16,32.0,27,9.79999995231628,6.91,0.0
2012-01-07,25,37.0,26,6.0,8.71,0.0034
2012-01-08,21,37.0,21,10.600000023841858,9.97,0.0
2012-01-09,22,29.0,22,20.5999999165535,7.93,0.0
2012-01-10,22,30.0,28,30.59999990463256,5.59,0.0
2012-01-11,15,25.0,21,9.4,1.5,0.0
2012-01-12,6,18.0,16,0.0,2.15,0.0017
2012-01-13,6,18.0,15,0.0,1.04,0.0007
2012-01-14,8,15.0,27,0.0,1.08,0.0008
2012-01-15,10,17.0,22,2.7000000059604647,0.92,0.0007
2012-01-16,9,16.0,13,16.999999904632567,1.14,0.0008
2012-01-17,9,13.0,16,30.29999995231629,1.3,0.0009
2012-01-18,8,14.0,21,82.50000004768371,1.18,0.0008
2012-01-19,8,15.0,13,0.0,1.24,0.0009
2012-01-20,7,16.0,28,6.0,1.26,0.0009
2012-01-21,11,18.0,41,0.0,1.56,0.0011
2012-01-22,12,18.0,31,1.0,1.3,0.0
2012-01-23,12,18.0,24,18.09999990463256,1.2,0.0008
2012-01-24,12,16.0,41,11.300000023841859,1.56,0.0011
2012-01-25,11,15.0,31,17.30000004768371,1.24,0.0
2012-01-26,9,17.0,11,17.80000001192093,1.14,0.0067
2012-01-27,7,17.0,21,0.0,1.56,0.0
2012-01-28,10,16.0,16,0.699999988079071,1.74,0.0043
2012-01-29,9,17.0,13,8.899999976158142,1.68,0.0
2012-01-30,9,12.0,26,192.79999941587442,1.8,0.0042
2012-01-31,8,13.0,16,287.59999990463257,0.0,0.04
2012-02-01,10,19.0,13,16.799999952316288,0.74,0.0205
2012-02-02,6,19.0,21,0.0,0.48,0.0003
2012-02-03,8,20.0,11,20.59999990463257,1.64,0.0012
2012-02-04,14,24.0,31,27.19999957084655,2.63,0.0058
2012-02-05,10,23.0,27,10.399999976158142,3.5,0.0083
2012-02-06,17,34.0,29,71.5,6.67,0.0018
2012-02-07,24,35.0,29,160.90000009536746,8.59,0.0033
2012-02-08,21,38.0,22,86.69999980926514,10.37,0.0
2012-02-09,17,23.0,29,12.1,4.7,0.0074
2012-02-10,20,29.0,27,5.89999997615814,5.2,0.0
2012-02-11,16,26.0,22,1.500000059604649,1.92,0.0
2012-02-12,9,17.0,24,4.20000004768372,2.04,0.0016
2012-02-13,1,12.0,21,2.80000001192093,0.72,0.0005
2012-02-14,4,10.0,29,17.900000005960464,0.9,0.0006
2012-02-15,4,13.0,31,31.100000083446503,0.84,0.0006
2012-02-16,7,14.0,35,40.79999976158141,1.12,0.0008
2012-02-17,9,15.0,27,26.699999928474426,1.08,0.0008
2012-02-18,7,17.0,15,12.60000004768372,1.12,0.0008
2012-02-19,6,18.0,16,0.0,1.36,0.001
2012-02-20,10,17.0,15,6.0,1.24,0.0009
2012-02-21,9,14.0,29,206.5000007152558,1.12,0.0008
2012-02-22,9,14.0,41,499.1999994277954,0.48,0.0204
2012-02-23,11,16.0,29,133.8999992847442,0.18,0.3411
2012-02-24,10,17.0,27,22.3,0.24,0.0332
2012-02-25,7,17.0,16,0.0,0.8,0.0226
2012-02-26,8,16.0,31,0.0,1.12,0.0888
2012-02-27,9,16.0,35,0.0,1.08,0.0823
2012-02-28,6,17.0,11,0.0,1.56,0.0252
2012-02-29,5,19.0,27,0.0,1.64,0.0012
2012-03-01,11,16.0,37,0.0,1.04,0.0107
2012-03-02,8,16.0,34,0.0,0.64,0.0005
2012-03-03,9,20.0,28,0.0,1.8,0.0014
2012-03-04,15,21.0,21,3.3999999761581403,2.5,0.0024
2012-03-05,12,24.0,16,19.899999976158146,4.9,0.0094
2012-03-06,22,34.0,34,12.70000004768372,6.37,0.0
2012-03-07,23,32.0,22,64.09999990463257,7.15,0.0042
2012-03-08,24,40.0,24,88.60000038146973,10.63,0.0007
2012-03-09,16,28.0,29,195.0,2.3,0.0019
2012-03-10,18,29.0,21,352.59999990463257,5.03,0.0
2012-03-11,15,27.0,22,144.2999997138977,2.04,0.0
2012-03-12,10,17.0,41,34.200000047683716,1.8,0.0
2012-03-13,11,18.0,37,0.0,0.74,0.0247
2012-03-14,10,20.0,27,2.0,1.08,0.001
2012-03-15,8,19.0,15,0.0,1.26,0.0132
2012-03-16,6,21.0,27,5.0,1.5,0.0014
2012-03-17,8,25.0,21,0.0,1.8,0.0017
2012-03-18,11,26.0,27,0.0,1.92,0.0018
2012-03-19,10,22.0,21,0.0,2.04,0.0019
2012-03-20,11,21.0,28,0.0,2.1,0.002
2012-03-21,14,20.0,29,0.0,2.25,0.0057
2012-03-22,12,19.0,28,0.0,2.18,0.0021
2012-03-23,9,21.0,26,0.0,2.8,0.0026
2012-03-24,11,21.0,27,0.0,2.42,0.0023
2012-03-25,12,19.0,29,0.0,2.2,0.0
2012-03-26,12,19.0,21,0.0,2.1,0.002
2012-03-27,12,22.0,15,0.0,2.36,0.0022
2012-03-28,7,22.0,15,0.0,2.44,0.0056
2012-03-29,6,23.0,16,0.0,2.56,0.0024
2012-03-30,13,17.0,21,0.0,2.15,0.0
2012-03-31,11,23.0,16,0.0,2.25,0.0054
2012-04-01,11,17.0,37,13.3,0.92,0.0207
2012-04-02,5,10.0,26,4.6,0.3,0.0002
2012-04-03,11,18.0,26,0.0,1.74,0.0013
2012-04-04,13,21.0,27,0.0,2.63,0.0059
2012-04-05,14,27.0,29,26.700000047683712,3.97,0.01
2012-04-06,20,31.0,31,37.700000286102295,6.76,0.0004
2012-04-07,24,30.0,22,38.799999952316284,7.33,0.0038
2012-04-08,25,41.0,28,0.0,10.56,0.0
2012-04-09,19,31.0,29,0.0,5.96,0.0
2012-04-10,22,32.0,16,0.0,4.93,0.0
2012-04-11,19,31.0,16,10.5,2.03,0.0
2012-04-12,11,19.0,29,35.000000286102285,1.7,0.0014
2012-04-13,14,20.0,39,46.7,1.8,0.0017
2012-04-14,14,21.0,42,28.5,1.8,0.006999999999999999
2012-04-15,12,21.0,26,133.4000003814697,1.92,0.0018
2012-04-16,11,17.0,31,195.50000060796742,1.63,0.0375
2012-04-17,10,17.0,34,57.89999995231629,1.56,0.0375
2012-04-18,9,22.0,28,57.00000009536743,1.44,0.0254
2012-04-19,12,22.0,29,0.0,1.74,0.0342
2012-04-20,12,22.0,34,2.1,2.15,0.002
2012-04-21,10,25.0,22,0.0,2.3,0.0065
2012-04-22,12,27.0,16,3.7999999523162797,2.42,0.0023
2012-04-23,15,23.0,27,8.00000004768372,2.56,0.0064
2012-04-24,13,26.0,24,0.0,3.63,0.0034
2012-04-25,16,25.0,29,0.0,3.55,0.009000000000000001
2012-04-26,16,32.0,28,0.0,3.15,0.0104
2012-04-27,13,28.0,26,0.0,3.15,0.0083
2012-04-28,13,28.0,28,0.0,4.03,0.0
2012-04-29,18,23.0,26,0.0,3.92,0.0093
2012-04-30,16,26.0,26,0.0,3.1,0.0075
2012-05-01,12,16.0,42,0.0,0.84,0.0
2012-05-02,4,11.0,26,0.7,0.42,0.0003
2012-05-03,11,16.0,31,6.0,1.64,0.0012
2012-05-04,13,22.0,27,38.59999957084655,2.15,0.002
2012-05-05,16,28.0,24,39.69999980926514,3.24,0.008
2012-05-06,20,29.0,34,0.0,6.5,0.0
2012-05-07,23,33.0,22,0.0,7.51,0.0019
2012-05-08,24,42.0,26,0.0,10.51,0.0211
2012-05-09,21,33.0,24,0.0,5.73,0.0
2012-05-10,21,32.0,27,0.0,4.96,0.0
2012-05-11,21,30.0,37,0.0,3.0,0.0
2012-05-12,10,16.0,39,2.3,1.56,0.0012
2012-05-13,17,31.0,41,0.699999988079071,4.56,0.0
2012-05-14,17,27.0,29,0.0,4.28,0.0101
2012-05-15,16,26.0,26,7.5,4.03,0.0
2012-05-16,16,25.0,35,0.5,4.5,0.0104
2012-05-17,15,24.0,28,0.0,4.42,0.0
2012-05-18,12,25.0,31,0.0,4.72,0.0115
2012-05-19,18,28.0,31,0.699999988079071,4.5,0.0
2012-05-20,17,25.0,28,3.5999999046325697,5.03,0.0005
2012-05-21,16,25.0,44,7.3,4.09,0.0
2012-05-22,15,25.0,37,0.0,4.42,0.0114
2012-05-23,17,22.0,34,0.0,4.74,0.0
2012-05-24,16,27.0,29,0.0,4.6,0.0
2012-05-25,17,27.0,27,0.0,4.4,0.0
2012-05-26,16,28.0,22,0.0,5.1,0.0
2012-05-27,16,28.0,27,0.0,5.56,0.0003
2012-05-28,16,34.0,22,0.0,6.28,0.0008
2012-05-29,18,26.0,22,0.0,5.3,0.0
2012-05-30,18,27.0,21,0.0,5.47,0.0
2012-05-31,16,30.0,21,0.0,6.61,0.0
2012-06-01,10,16.0,63,0.0,1.56,0.0311
2012-06-02,4,10.0,37,0.3,0.24,0.0002
2012-06-03,9,15.0,28,3.0,1.8,0.0014
2012-06-04,13,23.0,22,4.3,2.36,0.0022
2012-06-05,18,29.0,35,0.0,3.85,0.0
2012-06-06,16,31.0,27,0.0,6.65,0.0
2012-06-07,23,36.0,26,0.0,7.63,0.0022
2012-06-08,27,38.0,24,0.0,11.35,0.0
2012-06-09,22,31.0,22,0.0,6.62,0.0013
2012-06-10,22,33.0,16,0.0,4.82,0.0
2012-06-11,18,24.0,27,0.0,2.92,0.0
2012-06-12,9,16.0,34,3.2,1.36,0.0011
2012-06-13,20,28.0,24,0.0,6.72,0.0
2012-06-14,19,33.0,26,0.0,6.6,0.0
2012-06-15,21,34.0,29,0.0,6.97,0.0
2012-06-16,22,34.0,24,0.0,7.25,0.0
2012-06-17,22,31.0,27,0.0,7.63,0.0
2012-06-18,19,35.0,21,0.0,7.81,0.0
2012-06-19,20,37.0,22,0.0,8.4,0.0
2012-06-20,21,38.0,27,0.0,8.23,0.0
2012-06-21,23,35.0,28,0.0,8.25,0.0
2012-06-22,23,37.0,28,0.0,7.81,0.019
2012-06-23,20,34.0,27,0.0,8.66,0.0
2012-06-24,21,34.0,24,0.0,8.01,0.0
2012-06-25,23,35.0,34,0.0,8.23,0.0
2012-06-26,25,34.0,44,0.0,7.92,0.0
2012-06-27,24,35.0,28,0.0,8.11,0.0
2012-06-28,21,36.0,21,0.0,8.01,0.0
2012-06-29,22,37.0,21,0.0,8.23,0.0
2012-06-30,23,37.0,21,0.0,8.95,0.0034
2012-07-01,10,15.0,37,0.6,1.44,0.001
2012-07-02,4,8.0,34,5.8,0.36,0.0003
2012-07-03,9,14.0,24,1.4,1.74,0.0013
2012-07-04,14,20.0,29,7.3,1.56,0.0015
2012-07-05,16,24.0,24,0.0,4.03,0.0068
2012-07-06,19,34.0,31,0.0,6.97,0.0
2012-07-07,22,37.0,21,0.0,8.15,0.0034
2012-07-08,26,37.0,28,0.0,11.77,0.0
2012-07-09,21,31.0,27,0.0,4.56,0.0
2012-07-10,20,33.0,21,0.0,4.96,0.0
2012-07-11,16,21.0,24,1.8,2.68,0.0
2012-07-12,9,16.0,27,2.8,1.08,0.0009
2012-07-13,25,35.0,26,0.0,9.72,0.0045
2012-07-14,20,40.0,26,0.0,10.03,0.0026
2012-07-15,25,36.0,31,0.0,9.91,0.0039
2012-07-16,24,32.0,41,0.0,9.76,0.003
2012-07-17,22,31.0,37,0.0,8.95,0.0031
2012-07-18,23,34.0,31,0.0,8.81,0.0022
2012-07-19,21,35.0,21,0.0,8.61,0.0013
2012-07-20,22,39.0,28,0.0,9.81,0.003
2012-07-21,24,38.0,28,0.0,10.51,0.0045
2012-07-22,24,31.0,34,0.0,10.2,0.0044
2012-07-23,20,29.0,35,56.90000057220456,9.73,0.0044
2012-07-24,21,31.0,28,181.1,4.03,0.0096
2012-07-25,20,32.0,22,0.0,6.8,0.0
2012-07-26,21,34.0,21,0.0,7.63,0.0
2012-07-27,21,37.0,21,0.0,7.63,0.0
2012-07-28,24,40.0,22,0.0,9.73,0.0
2012-07-29,26,36.0,28,0.0,10.03,0.0
2012-07-30,24,35.0,26,0.0,10.15,0.0
2012-07-31,24,37.0,28,0.0,10.21,0.0
2012-08-01,11,17.0,37,0.0,1.5,0.0011
2012-08-02,4,12.0,26,8.5,0.24,0.0002
2012-08-03,8,16.0,31,9.2,0.65,0.0005
2012-08-04,12,19.0,39,0.0,2.63,0.0025
2012-08-05,14,24.0,22,0.0,3.67,0.0
2012-08-06,21,37.0,37,0.0,7.7,0.0
2012-08-07,25,40.0,31,0.0,8.81,0.0048
2012-08-08,24,38.0,16,0.0,10.27,0.0
2012-08-09,20,33.0,22,0.0,6.03,0.0
2012-08-10,23,30.0,31,0.0,4.69,0.0
2012-08-11,13,22.0,16,0.0,2.4,0.0
2012-08-12,8,15.0,35,3.0,1.02,0.0008
2012-08-13,25,40.0,22,0.0,10.21,0.0
2012-08-14,24,37.0,29,0.0,10.33,0.0
2012-08-15,24,34.0,16,0.0,10.51,0.0
2012-08-16,22,39.0,22,0.0,10.27,0.0
2012-08-17,22,36.0,24,0.0,10.33,0.0
2012-08-18,24,32.0,24,0.0,10.37,0.0
2012-08-19,23,36.0,27,0.0,10.39,0.0
2012-08-20,22,37.0,21,0.0,10.33,0.0
2012-08-21,23,36.0,27,0.0,10.51,0.0
2012-08-22,22,37.0,27,0.0,9.92,0.0
2012-08-23,22,38.0,26,0.0,9.85,0.0
2012-08-24,28,39.0,31,0.0,9.73,0.0
2012-08-25,27,40.0,24,0.0,9.97,0.0
2012-08-26,26,36.0,31,0.0,10.15,0.0
2012-08-27,24,33.0,29,0.0,10.21,0.0
2012-08-28,22,32.0,21,0.0,8.77,0.0
2012-08-29,20,35.0,27,0.0,9.37,0.0
2012-08-30,20,36.0,21,4.0,9.33,0.0
2012-08-31,22,34.0,29,18.90000009536743,9.49,0.0
2012-09-01,9,16.0,31,31.5,1.04,0.0007
2012-09-02,5,14.0,24,95.8999996185303,0.44,0.0003
2012-09-03,10,15.0,31,241.1,1.08,0.0008
2012-09-04,12,19.0,34,0.0,2.88,0.0027
2012-09-05,12,26.0,27,0.0,4.21,0.0
2012-09-06,22,28.0,27,0.0,7.33,0.0
2012-09-07,26,39.0,21,0.0,8.95,0.0033
2012-09-08,25,38.0,29,0.0,10.45,0.0
2012-09-09,22,33.0,22,0.0,7.87,0.0
2012-09-10,21,33.0,26,0.0,4.83,0.0
2012-09-11,13,26.0,16,4.5,2.92,0.0
2012-09-12,8,14.0,39,2.5,1.14,0.0009
2012-09-13,18,28.0,31,78.99999999999997,6.03,0.0
2012-09-14,16,26.0,41,168.40000020265578,1.26,0.0
2012-09-15,18,28.0,35,24.89999998807907,1.92,0.0016
2012-09-16,20,29.0,22,0.7,5.15,0.0
2012-09-17,19,30.0,16,0.0,5.47,0.0077
2012-09-18,20,32.0,21,0.0,5.25,0.0
2012-09-19,21,34.0,22,0.0,6.92,0.0
2012-09-20,20,32.0,26,0.0,5.56,0.0
2012-09-21,19,32.0,27,0.0,6.03,0.0
2012-09-22,21,36.0,22,0.0,7.63,0.0
2012-09-23,23,41.0,15,0.0,8.21,0.0
2012-09-24,26,39.0,31,0.0,8.72,0.0
2012-09-25,22,31.0,26,0.0,8.63,0.0
2012-09-26,22,34.0,21,0.0,7.51,0.0
2012-09-27,25,33.0,28,0.0,6.92,0.0
2012-09-28,25,34.0,31,0.0,6.03,0.0
2012-09-29,23,31.0,28,0.0,6.31,0.0
2012-09-30,22,29.0,21,0.0,5.73,0.0
2012-10-01,6,16.0,27,2.3,1.14,0.0008
2012-10-02,8,13.0,31,0.7,0.36,0.0003
2012-10-03,12,14.0,44,35.5,0.74,0.0726
2012-10-04,8,24.0,29,0.0,2.76,0.0074
2012-10-05,14,25.0,27,0.0,4.33,0.0108
2012-10-06,20,31.0,29,0.0,6.97,0.0
2012-10-07,25,41.0,16,0.0,9.19,0.0155
2012-10-08,23,38.0,34,0.0,10.21,0.0
2012-10-09,24,32.0,27,0.0,7.63,0.0
2012-10-10,20,32.0,21,0.0,4.82,0.0
2012-10-11,15,26.0,26,0.0,3.18,0.0
2012-10-12,8,16.0,26,198.2,1.56,0.0012
2012-10-13,18,26.0,26,426.6000007629395,2.15,0.0017
2012-10-14,18,24.0,13,259.5000005722046,1.38,0.0231
2012-10-15,17,24.0,22,171.99999923706048,1.18,0.0449
2012-10-16,15,24.0,22,189.3000001907348,0.9,0.0556
2012-10-17,14,26.0,21,113.7999992370605,1.38,0.0011
2012-10-18,15,29.0,24,10.0,1.86,0.0015
2012-10-19,22,30.0,22,0.0,1.82,0.0015
2012-10-20,23,30.0,28,0.0,3.12,0.0
2012-10-21,23,30.0,22,0.0,3.61,0.006
2012-10-22,21,28.0,27,5.0,3.5,0.0
2012-10-23,20,25.0,27,4.600000071525578,3.14,0.0
2012-10-24,18,24.0,15,15.39999961853027,3.55,0.0
2012-10-25,17,26.0,15,43.499999856948854,1.94,0.0015
2012-10-26,18,27.0,22,23.50000009536744,1.86,0.0015
2012-10-27,19,28.0,35,0.0,2.04,0.0016
2012-10-28,13,18.0,24,22.59999971389771,1.8,0.0014
2012-10-29,12,19.0,29,5.79999995231628,1.92,0.0015
2012-10-30,12,23.0,28,6.000000059604648,1.86,0.0015
2012-10-31,16,21.0,34,7.5,2.04,0.0016
2012-11-01,9,16.0,21,8.0,1.2,0.0008
2012-11-02,7,10.0,27,1.0,0.64,0.0005
2012-11-03,10,14.0,37,15.0,0.36,1.6503
2012-11-04,15,23.0,35,0.0,2.96,0.0028
2012-11-05,15,27.0,27,0.0,4.27,0.0
2012-11-06,19,35.0,22,4.899999976158142,7.2,0.0
2012-11-07,26,42.0,21,19.89999985694886,9.22,0.0051
2012-11-08,25,36.0,34,0.0,10.56,0.0
2012-11-09,25,31.0,15,0.0,7.63,0.0
2012-11-10,19,30.0,13,0.0,4.92,0.0
2012-11-11,19,26.0,26,0.0,2.24,0.0
2012-11-12,-2,11.0,22,0.0,1.74,0.0014
2012-11-13,18,25.0,34,232.0,3.24,0.0
2012-11-14,17,22.0,31,480.300001525879,1.54,0.0
2012-11-15,16,23.0,29,444.09999833106997,0.36,0.1541
2012-11-16,16,22.0,27,126.10000021457672,0.72,0.0335
2012-11-17,15,22.0,21,99.60000019073486,0.78,0.1349
2012-11-18,15,24.0,16,15.0,1.56,0.0127
2012-11-19,13,21.0,24,0.0,1.56,0.0147
2012-11-20,15,20.0,29,35.5,1.74,0.0014
2012-11-21,14,21.0,22,3.0,1.54,0.0012
2012-11-22,11,22.0,11,0.0,1.86,0.0015
2012-11-23,10,23.0,13,0.0,2.0,0.0016
2012-11-24,11,22.0,11,0.0,2.04,0.0
2012-11-25,9,23.0,9,0.0,2.15,0.0017
2012-11-26,10,24.0,16,0.0,2.16,0.0017
2012-11-27,14,25.0,29,0.9000000059604649,2.04,0.0016
2012-11-28,11,19.0,31,0.0,1.86,0.0015
2012-11-29,10,18.0,34,0.0,2.4,0.0
2012-11-30,8,17.0,24,0.0,2.25,0.0
2012-12-01,7,17.0,16,0.0,1.3,0.0009
2012-12-02,4,10.0,28,0.5,0.42,0.0003
2012-12-03,9,18.0,35,7.9,0.36,0.3188
2012-12-04,12,23.0,28,12.100000023841861,2.96,0.0028
2012-12-05,15,28.0,21,37.40000003576279,4.42,0.01
2012-12-06,21,35.0,34,61.400000095367474,7.65,0.0
2012-12-07,26,37.0,34,45.80000025033951,9.25,0.0022
2012-12-08,23,37.0,22,15.0,10.15,0.0
2012-12-09,24,32.0,21,43.700000286102295,7.51,0.0
2012-12-10,20,32.0,27,33.90000033378598,4.55,0.0
2012-12-11,22,27.0,31,2.399999976158142,2.92,0.0
2012-12-14,8,19.0,11,0.0,1.56,0.0012
2012-12-15,7,20.0,16,0.0,1.74,0.0
2012-12-16,14,19.0,24,0.0,1.8,0.0014
2012-12-17,13,18.0,22,2.0,1.56,0.0
2012-12-18,12,18.0,29,5.0,1.32,0.0011
2012-12-19,11,19.0,37,7.100000143051151,1.43,0.0011
2012-12-20,8,18.0,11,1.60000002384186,1.56,0.0012
2012-12-21,11,20.0,35,20.5,1.74,0.0
2012-12-22,12,16.0,31,41.39999980926514,1.38,0.0
2012-12-23,9,19.0,27,28.399999713897714,1.2,0.0
2012-12-24,7,20.0,15,5.79999995231628,1.44,0.0
